,Raices,Cotas
0,0.0,-
1,4.6228070173499995,139.6768685139639
2,4.428571428482471,10.97360471494028
3,4.498951495725492,3.9835236792823707
4,4.498822419871448,0.007299292755192255
5,4.498822306302707,6.4223705180666e-06
6,4.498822306302909,1.1368683772161603e-11
7,4.49882230630291,5.684341886080802e-14
